Id1	Id2	Count
54w2_AcAAAAJ	R-XGnpcAAAAJ	4
s4yZTp4AAAAJ	oizZKrsAAAAJ	1
cO2uYoAAAAAJ	3-y3qmkAAAAJ	2
SSb4uV4AAAAJ	ZOh4TtIAAAAJ	1
4xHzvxkAAAAJ	_4i-G3YAAAAJ	2
HgaNy9kAAAAJ	07ds-DAAAAAJ	1
oizZKrsAAAAJ	1c5IZ0QAAAAJ	4
cA28Zs0AAAAJ	qC7oNRUAAAAJ	15
KvPSD8EAAAAJ	yepPD_cAAAAJ	1
yQXfAWMAAAAJ	W362rUwAAAAJ	6
3bSbb20AAAAJ	ZVMcyxYAAAAJ	7
7jKj_NcAAAAJ	vEbcIKYAAAAJ	122
Da-s1FQAAAAJ	bYlFzsYAAAAJ	1
LDb4tb0AAAAJ	JsK4KpMAAAAJ	10
OcAOpSUAAAAJ	-CVR2h8AAAAJ	15
NByrsK0AAAAJ	oVygx30AAAAJ	1
2nmHOtoAAAAJ	CPqBDqUAAAAJ	1
8iQk0DIAAAAJ	q_n7d6EAAAAJ	2
0zZnyMEAAAAJ	UhQJOB4AAAAJ	1
M93Auk4AAAAJ	HgaNy9kAAAAJ	1
VjETp_wAAAAJ	mvdw03oAAAAJ	1
cO2uYoAAAAAJ	FTYtHb4AAAAJ	1
3qYUSDwAAAAJ	-CVR2h8AAAAJ	5
KQm_HnIAAAAJ	qPlUgrgAAAAJ	1
nKVDcQoAAAAJ	J12C3nYAAAAJ	1
im5aMngAAAAJ	dgobB6AAAAAJ	1
fAw_t5EAAAAJ	WV7XovQAAAAJ	4
DYZsiAIAAAAJ	tyYtUNIAAAAJ	2
snf71h4AAAAJ	WKzKz9gAAAAJ	3
J12C3nYAAAAJ	pHox8i0AAAAJ	5
lgkJg6EAAAAJ	wvVg44gAAAAJ	4
hM8uAwoAAAAJ	d6CtlCkAAAAJ	119
0zZnyMEAAAAJ	36SCzI0AAAAJ	1
f3dhjoYAAAAJ	UuSk_zkAAAAJ	3
qq-SXN8AAAAJ	iTNcAakAAAAJ	1
vuKTnnsAAAAJ	rYsw7D4AAAAJ	6
BkygZFsAAAAJ	x0ViSaoAAAAJ	1
CPqBDqUAAAAJ	XeYCNAwAAAAJ	1
cza7nLcAAAAJ	mDoQWSwAAAAJ	8
vuKTnnsAAAAJ	kR7DersAAAAJ	1
3ro8yF4AAAAJ	0HhpXIwAAAAJ	1
6qDjHUAAAAAJ	M93Auk4AAAAJ	1
3bSbb20AAAAJ	tpoh43QAAAAJ	2
4VJre9IAAAAJ	s4yZTp4AAAAJ	4
8a2Z1loAAAAJ	8Qu_gAMAAAAJ	1
vME86a4AAAAJ	SBVuIBwAAAAJ	4
DqCFHY8AAAAJ	rYSLt_sAAAAJ	2
mWcHXJcAAAAJ	-iEm2rUAAAAJ	1
RJCmtBcAAAAJ	JQsX7rAAAAAJ	2
x8UnxSoAAAAJ	DZ3S--MAAAAJ	1
G7D5O-0AAAAJ	pHox8i0AAAAJ	1
c7reUlAAAAAJ	y3_tUqsAAAAJ	27
36SCzI0AAAAJ	WH2KmRgAAAAJ	1
VDhnOHEAAAAJ	z8NwFvcAAAAJ	1
ZqTie5sAAAAJ	Zc6X700AAAAJ	21
w4_W1PkAAAAJ	v0GIoEgAAAAJ	4
HRSDO6IAAAAJ	-DVbMb4AAAAJ	2
tCq7Wx0AAAAJ	W362rUwAAAAJ	18
Cgx9W6UAAAAJ	MMuP6cMAAAAJ	4
MMuP6cMAAAAJ	q_n7d6EAAAAJ	1
FDu4ciwAAAAJ	yxUduqMAAAAJ	1
nM77MX0AAAAJ	iNANm-sAAAAJ	1
WL8igVEAAAAJ	4VJre9IAAAAJ	1
2F-jTfEAAAAJ	NByrsK0AAAAJ	5
0WVyaVMAAAAJ	z_vUo8EAAAAJ	1
s4yZTp4AAAAJ	hc1m_BQAAAAJ	4
QRyCQq4AAAAJ	MMuP6cMAAAAJ	2
ojH7GEgAAAAJ	NHZdlVkAAAAJ	1
8iQk0DIAAAAJ	im5aMngAAAAJ	2
KBRHCEEAAAAJ	FEj19lcAAAAJ	8
kI5JKs8AAAAJ	enpgnuQAAAAJ	5
WxJIpkcAAAAJ	F2jhvIoAAAAJ	2
-WVPmUkAAAAJ	_X-PrRkAAAAJ	60
KvPSD8EAAAAJ	Q29WmWwAAAAJ	1
KQm_HnIAAAAJ	vXHA_XYAAAAJ	1
cA28Zs0AAAAJ	Cgx9W6UAAAAJ	1
rnR3JrYAAAAJ	Rt1a5-6vh4UC	1
HgaNy9kAAAAJ	FtbGhBQAAAAJ	1
cuRERDcAAAAJ	j9EXF1AAAAAJ	2
pWQGJWEAAAAJ	MO3BwFMAAAAJ	1
_C33NmEAAAAJ	ln3BGqgAAAAJ	4
rr944LsAAAAJ	pWQGJWEAAAAJ	14
qC7oNRUAAAAJ	6qfyAZQAAAAJ	17
NHZdlVkAAAAJ	SB3_eb0AAAAJ	1
oRlrVsAAAAAJ	C4m8TSUAAAAJ	6
CYwffSUAAAAJ	rYsw7D4AAAAJ	1
Z0uxspMAAAAJ	Qth4UmoAAAAJ	13
uBbYp8gAAAAJ	fAw_t5EAAAAJ	2
8a2Z1loAAAAJ	85EVVHQAAAAJ	1
pkjoANMAAAAJ	hM8uAwoAAAAJ	1
tHNANpEAAAAJ	2YZITOgAAAAJ	1
9s9o-JcAAAAJ	NFmCFlsAAAAJ	1
tpoh43QAAAAJ	q_n7d6EAAAAJ	4
7Rh9iP0AAAAJ	ln3BGqgAAAAJ	1
cA28Zs0AAAAJ	HleefHQAAAAJ	1
tCq7Wx0AAAAJ	4xHzvxkAAAAJ	3
xWnnHzYAAAAJ	VDhnOHEAAAAJ	4
qoFYHTMAAAAJ	iNANm-sAAAAJ	1
ziDobv4AAAAJ	9iGjfDkAAAAJ	1
fAxws1sAAAAJ	cuRERDcAAAAJ	1
6_oL_9IAAAAJ	cPmMoXoAAAAJ	26
cA28Zs0AAAAJ	s4yZTp4AAAAJ	4
YtFi-KkAAAAJ	WZ-h67UAAAAJ	2
vm1u2DEAAAAJ	nngRAEYAAAAJ	17
-goooIUAAAAJ	Ay_j7dUAAAAJ	1
gWBoNCsAAAAJ	6k7bp8IAAAAJ	1
aPxDp7wAAAAJ	CcSZwTsAAAAJ	1
QY-earAAAAAJ	qfSkqSUAAAAJ	21
HM7WbsgAAAAJ	4PzSxEMAAAAJ	16
toODfV4AAAAJ	x-cAH-AAAAAJ	11
d9f_YvcAAAAJ	W362rUwAAAAJ	2
-N-_kgsAAAAJ	QRyCQq4AAAAJ	2
pWQGJWEAAAAJ	ggKzpqIAAAAJ	15
CPqBDqUAAAAJ	wY-Wy6IAAAAJ	1
ASf9Q04AAAAJ	HdLFmroAAAAJ	15
wGT17PcAAAAJ	QY-earAAAAAJ	3
5ZpsRswAAAAJ	86AWJ58AAAAJ	7
66qppJsAAAAJ	d6vuvHIAAAAJ	1
rr944LsAAAAJ	w4_W1PkAAAAJ	1
-cuxoSQAAAAJ	XLU7AuYAAAAJ	3
fAxws1sAAAAJ	gyL3CZ0AAAAJ	5
4VJre9IAAAAJ	pHox8i0AAAAJ	96
MO3BwFMAAAAJ	P5eWdgsAAAAJ	1
s4yZTp4AAAAJ	KgZxzjsAAAAJ	3
QY-earAAAAAJ	xITAf6EAAAAJ	1
L05BN0sAAAAJ	8rw_o7UAAAAJ	13
_HYCqwkAAAAJ	rYsw7D4AAAAJ	1
Q_4d9N0AAAAJ	CPqBDqUAAAAJ	1
aLOSzWwAAAAJ	cA28Zs0AAAAJ	1
2OJOZTUAAAAJ	3XYmsKQAAAAJ	2
vEbcIKYAAAAJ	3RV_GAwAAAAJ	14
JSFmVQEAAAAJ	M93Auk4AAAAJ	1
zZO9qG4AAAAJ	n-Oret4AAAAJ	3
T1j6LZAAAAAJ	eEdKpQgAAAAJ	3
gyL3CZ0AAAAJ	QgGaAdsAAAAJ	2
hM8uAwoAAAAJ	gwB_pJcAAAAJ	15
qPlUgrgAAAAJ	rE1Y8DoAAAAJ	1
uBbYp8gAAAAJ	88L1-JYAAAAJ	1
tCq7Wx0AAAAJ	pHox8i0AAAAJ	25
iqiEX78AAAAJ	6Pmbv8IAAAAJ	16
mIZu9oQAAAAJ	30pCSfEAAAAJ	2
fv1RjgEAAAAJ	h8NURnIAAAAJ	11
8a2Z1loAAAAJ	Q_4d9N0AAAAJ	1
Qf4bw4UAAAAJ	cPmMoXoAAAAJ	2
cPmMoXoAAAAJ	97MiT_0AAAAJ	1
bsotxTgAAAAJ	vHsgntwAAAAJ	2
wAoRV_AAAAAJ	VdzVqCwAAAAJ	6
LiLwnssAAAAJ	X6vPtQEAAAAJ	3
CUkAtC4AAAAJ	yepPD_cAAAAJ	2
VVpfyhsAAAAJ	p7XFn7MAAAAJ	2
LTL9MjwAAAAJ	4K7L-eAAAAAJ	1
3-y3qmkAAAAJ	gy4UVGcAAAAJ	2
pxp6lUEAAAAJ	wSPgTVwAAAAJ	1
8iQk0DIAAAAJ	GUAoEcAAAAAJ	1
1qqf7D0AAAAJ	yC-70wMAAAAJ	1
UnDfo6sAAAAJ	5P3knO0AAAAJ	46
A5vhsIYAAAAJ	AaVPa5kAAAAJ	5
yiiVQ1MAAAAJ	HUxQ1TAAAAAJ	5
M5_wxAkAAAAJ	m4gr7P8AAAAJ	23
8GA4R2wAAAAJ	cPmMoXoAAAAJ	1
O-QzGusAAAAJ	pHox8i0AAAAJ	1
Viv2E9AAAAAJ	cPmMoXoAAAAJ	4
w7Mnkc4AAAAJ	3qYUSDwAAAAJ	3
9s9o-JcAAAAJ	07ds-DAAAAAJ	4
T1P0XnIAAAAJ	ITwqf1gAAAAJ	2
WH2KmRgAAAAJ	bh-uRFMAAAAJ	2
runT3RsAAAAJ	tyYtUNIAAAAJ	1
0zZnyMEAAAAJ	8iQk0DIAAAAJ	1
gWBoNCsAAAAJ	WRlzk3UAAAAJ	12
33CH6WUAAAAJ	pHox8i0AAAAJ	10
n-Oret4AAAAJ	EySbr8sAAAAJ	3
6foKsAIAAAAJ	XeYCNAwAAAAJ	2
LWAFHkEAAAAJ	q4FqPgYAAAAJ	18
QY-earAAAAAJ	iJakSYUAAAAJ	1
YCZYhF8AAAAJ	h9Tji70AAAAJ	1
yexUDMQAAAAJ	wSPgTVwAAAAJ	12
8_Yj_RwAAAAJ	BDZ2z6YAAAAJ	1
ASf9Q04AAAAJ	7jKj_NcAAAAJ	2
CPqBDqUAAAAJ	qPlUgrgAAAAJ	1
vm1u2DEAAAAJ	ZflJqeUAAAAJ	2
0zZnyMEAAAAJ	XM97iScAAAAJ	1
ZflJqeUAAAAJ	E1knViwAAAAJ	13
ZflJqeUAAAAJ	HUxQ1TAAAAAJ	1
97MiT_0AAAAJ	qPlUgrgAAAAJ	1
2nmHOtoAAAAJ	Viv2E9AAAAAJ	1
wY-Wy6IAAAAJ	uVBjUtAAAAAJ	8
YCZYhF8AAAAJ	qVKYugIAAAAJ	11
mgva3UgAAAAJ	FEj19lcAAAAJ	1
Q_4d9N0AAAAJ	8kA3eDwAAAAJ	1
Da-s1FQAAAAJ	bOKmjf8AAAAJ	1
Qf4bw4UAAAAJ	Q5KT-hEAAAAJ	1
Uk8VhXEAAAAJ	ln3BGqgAAAAJ	4
KbaDWTMAAAAJ	Be1OTOcAAAAJ	1
ASf9Q04AAAAJ	-0LFOnYAAAAJ	2
x7huTU0AAAAJ	VdzVqCwAAAAJ	17
qoFYHTMAAAAJ	DSiNzkIAAAAJ	2
ptI-HHkAAAAJ	G7D5O-0AAAAJ	2
NafmldkAAAAJ	T1P0XnIAAAAJ	1
9iGjfDkAAAAJ	bnmsbZkAAAAJ	3
KQmFXsoAAAAJ	rYsw7D4AAAAJ	9
JSFmVQEAAAAJ	J12C3nYAAAAJ	1
PLKoRXsAAAAJ	ftAplLUAAAAJ	3
4bHLr_IAAAAJ	_D5W9yUAAAAJ	4
nM77MX0AAAAJ	DSiNzkIAAAAJ	4
mtB5szIAAAAJ	54w2_AcAAAAJ	1
4VJre9IAAAAJ	GUAoEcAAAAAJ	1
JsK4KpMAAAAJ	uVBjUtAAAAAJ	1
tpoh43QAAAAJ	oizZKrsAAAAJ	1
4VJre9IAAAAJ	88L1-JYAAAAJ	1
_4i-G3YAAAAJ	M6urChQAAAAJ	7
lgkJg6EAAAAJ	h8NURnIAAAAJ	5
Viv2E9AAAAAJ	2E448xEAAAAJ	2
iBbfPfUAAAAJ	0YxIvbEAAAAJ	2
ZtQVZawAAAAJ	DWKoeW0AAAAJ	1
d6vuvHIAAAAJ	6k7bp8IAAAAJ	1
yQXfAWMAAAAJ	fAw_t5EAAAAJ	43
uBbYp8gAAAAJ	pHox8i0AAAAJ	1
66qppJsAAAAJ	WH2KmRgAAAAJ	1
54w2_AcAAAAJ	RJCmtBcAAAAJ	2
yvvjnhIAAAAJ	hmq4rGIAAAAJ	1
HgaNy9kAAAAJ	vJ1MBM4AAAAJ	2
qvKcICQAAAAJ	No-GJRQAAAAJ	3
-CVR2h8AAAAJ	CcSZwTsAAAAJ	25
tyYtUNIAAAAJ	yC-70wMAAAAJ	5
PfgeYGwAAAAJ	dHXCX-sAAAAJ	1
bsotxTgAAAAJ	qi7fvXoAAAAJ	2
f3dhjoYAAAAJ	vME86a4AAAAJ	1
UruIct4AAAAJ	q92q8SMAAAAJ	11
YAgmYI8AAAAJ	G7pJdK4AAAAJ	1
cuRERDcAAAAJ	P6qnxgcAAAAJ	3
T1P0XnIAAAAJ	XTakCM0AAAAJ	1
3HjjRz8AAAAJ	rr944LsAAAAJ	3
cA28Zs0AAAAJ	mIZu9oQAAAAJ	1
TP-Jxn4AAAAJ	rcGnOdYAAAAJ	1
0pp-L_IAAAAJ	DSiNzkIAAAAJ	2
AQG8WlcAAAAJ	g4DdvyEAAAAJ	9
upREfesAAAAJ	-CVR2h8AAAAJ	1
5Tw9egMAAAAJ	x3c1R2gAAAAJ	3
PfgeYGwAAAAJ	QgDpfCQAAAAJ	2
54w2_AcAAAAJ	JQsX7rAAAAAJ	3
BECu7wYAAAAJ	eYVXgAoAAAAJ	2
pWQGJWEAAAAJ	YbSq5T0AAAAJ	6
4xHzvxkAAAAJ	DZ3S--MAAAAJ	1
09JS7eAAAAAJ	ymDJ6oIAAAAJ	3
rynvwScAAAAJ	33CH6WUAAAAJ	1
DYZsiAIAAAAJ	vME86a4AAAAJ	13
HQeEzR0AAAAJ	Cgx9W6UAAAAJ	1
YOVZiJkAAAAJ	-DVbMb4AAAAJ	1
XqI4gAYAAAAJ	y3_tUqsAAAAJ	5
qC7oNRUAAAAJ	e3_l6fwAAAAJ	18
HlxqS1MAAAAJ	ctlAGI0AAAAJ	2
mIZu9oQAAAAJ	jTzDAsIAAAAJ	1
6_oL_9IAAAAJ	DSiNzkIAAAAJ	1
KQm_HnIAAAAJ	yvvjnhIAAAAJ	1
_5tjpG0AAAAJ	6k7bp8IAAAAJ	1
yvvjnhIAAAAJ	83an8lYAAAAJ	39
tCq7Wx0AAAAJ	fAw_t5EAAAAJ	2
7jKj_NcAAAAJ	dgobB6AAAAAJ	1
5ZpsRswAAAAJ	W_6Skd4AAAAJ	14
aLOSzWwAAAAJ	yxUduqMAAAAJ	1
XqI4gAYAAAAJ	c7reUlAAAAAJ	31
rynvwScAAAAJ	d6vuvHIAAAAJ	3
8iQk0DIAAAAJ	yxUduqMAAAAJ	5
IZPamgMAAAAJ	d6vU434AAAAJ	1
Viv2E9AAAAAJ	HgaNy9kAAAAJ	22
OcNPtuUAAAAJ	YhFEmpMAAAAJ	1
CYwffSUAAAAJ	oN85b_gAAAAJ	1
jTzDAsIAAAAJ	e3_l6fwAAAAJ	1
10iNskYAAAAJ	lf9ZK78AAAAJ	1
XLU7AuYAAAAJ	yC-70wMAAAAJ	1
NByrsK0AAAAJ	6k7bp8IAAAAJ	1
LTL9MjwAAAAJ	KgZxzjsAAAAJ	30
HdLFmroAAAAJ	2YZITOgAAAAJ	4
MrVb9FkAAAAJ	FtbGhBQAAAAJ	1
SqMUez0AAAAJ	GUAoEcAAAAAJ	18
CWj6pVcAAAAJ	-6maX04AAAAJ	1
6_oL_9IAAAAJ	vJ1MBM4AAAAJ	2
RJCmtBcAAAAJ	d6CtlCkAAAAJ	1
qoFYHTMAAAAJ	toODfV4AAAAJ	1
HhKyc4EAAAAJ	rE1Y8DoAAAAJ	1
NByrsK0AAAAJ	uBbYp8gAAAAJ	1
gWBoNCsAAAAJ	NafmldkAAAAJ	34
ZqTie5sAAAAJ	6nuM6rcAAAAJ	4
zZO9qG4AAAAJ	cPmMoXoAAAAJ	8
Cgx9W6UAAAAJ	bOKmjf8AAAAJ	1
tCq7Wx0AAAAJ	tyYtUNIAAAAJ	3
tCq7Wx0AAAAJ	JQsX7rAAAAAJ	2
n-Oret4AAAAJ	n6wC7nwAAAAJ	1
UeG5w08AAAAJ	tdfS7TwAAAAJ	1
rynvwScAAAAJ	FtbGhBQAAAAJ	1
YCZYhF8AAAAJ	VdzVqCwAAAAJ	1
aTpJ0fcAAAAJ	uVBjUtAAAAAJ	1
cA28Zs0AAAAJ	pHox8i0AAAAJ	34
XqI4gAYAAAAJ	HM7WbsgAAAAJ	21
8GA4R2wAAAAJ	HgaNy9kAAAAJ	1
cilyP7wAAAAJ	jXTZEw4AAAAJ	1
amDW89cAAAAJ	emsMY_sAAAAJ	4
vm1u2DEAAAAJ	H5hyYbUAAAAJ	12
yepPD_cAAAAJ	C2lVQO8AAAAJ	1
_X-PrRkAAAAJ	e49cxvUAAAAJ	8
DSiNzkIAAAAJ	yxUduqMAAAAJ	1
gWBoNCsAAAAJ	V0XEUMAAAAAJ	1
HdLFmroAAAAJ	3RV_GAwAAAAJ	6
T1P0XnIAAAAJ	hc1m_BQAAAAJ	2
0v5utcwAAAAJ	JepH3ckAAAAJ	1
VIwGymEAAAAJ	4bHLr_IAAAAJ	1
0RPdShUAAAAJ	VDhnOHEAAAAJ	3
2nmHOtoAAAAJ	bh-uRFMAAAAJ	1
0pp-L_IAAAAJ	WV7XovQAAAAJ	3
DYZsiAIAAAAJ	SBVuIBwAAAAJ	2
xjvr4yEAAAAJ	6k7bp8IAAAAJ	6
J12C3nYAAAAJ	dgobB6AAAAAJ	1
HhKyc4EAAAAJ	CPqBDqUAAAAJ	5
ptI-HHkAAAAJ	YOVZiJkAAAAJ	16
TWXJxcAAAAAJ	SB3_eb0AAAAJ	48
rLSUeLsAAAAJ	HUxQ1TAAAAAJ	35
54w2_AcAAAAJ	Cgx9W6UAAAAJ	1
z17wdcsAAAAJ	m4gr7P8AAAAJ	43
xxIrRjcAAAAJ	_QU1opsAAAAJ	6
3ro8yF4AAAAJ	WV7XovQAAAAJ	2
DPZuUtIAAAAJ	q7HqHocAAAAJ	10
C4m8TSUAAAAJ	Q_4d9N0AAAAJ	1
SRUYLREAAAAJ	sr1HGtUAAAAJ	15
5Tw9egMAAAAJ	ftAplLUAAAAJ	1
VIwGymEAAAAJ	M9RDPB0AAAAJ	1
Qf4bw4UAAAAJ	DSiNzkIAAAAJ	1
kJ_03NMAAAAJ	CYwffSUAAAAJ	1
55pOyCkAAAAJ	3HjjRz8AAAAJ	6
t4rXchwAAAAJ	HRSDO6IAAAAJ	1
NByrsK0AAAAJ	_5tjpG0AAAAJ	1
3oPjTK4AAAAJ	n7HDm44AAAAJ	9
L05BN0sAAAAJ	dewEBisAAAAJ	2
4VJre9IAAAAJ	uBbYp8gAAAAJ	4
yepPD_cAAAAJ	FKbHXRUAAAAJ	1
x_7xA0UAAAAJ	Y_Ieu7EAAAAJ	2
KgZxzjsAAAAJ	QY-earAAAAAJ	1
-cuxoSQAAAAJ	loPUpHQAAAAJ	108
MYqlcPgAAAAJ	n-Oret4AAAAJ	1
VVpfyhsAAAAJ	6foKsAIAAAAJ	1
g9yhtN8AAAAJ	hc1m_BQAAAAJ	1
Cgx9W6UAAAAJ	x8UnxSoAAAAJ	1
6_oL_9IAAAAJ	iNANm-sAAAAJ	2
09JS7eAAAAAJ	ln3BGqgAAAAJ	3
VMFWEMcAAAAJ	uBbYp8gAAAAJ	4
0zZnyMEAAAAJ	oizZKrsAAAAJ	4
T1lNNLkAAAAJ	w_lm_toAAAAJ	3
IZPamgMAAAAJ	L8yAc8sAAAAJ	1
pHox8i0AAAAJ	30pCSfEAAAAJ	1
NafmldkAAAAJ	XTakCM0AAAAJ	4
Z0uxspMAAAAJ	CWj6pVcAAAAJ	1
U9oBOmMAAAAJ	ptI-HHkAAAAJ	8
5HX--AYAAAAJ	FTYtHb4AAAAJ	1
GlBl-VUAAAAJ	SHVhdhoAAAAJ	1
ujIV4gUAAAAJ	toODfV4AAAAJ	3
bYlFzsYAAAAJ	cPmMoXoAAAAJ	1
FWjqglcAAAAJ	z8NwFvcAAAAJ	8
nKVDcQoAAAAJ	97MiT_0AAAAJ	1
ClBxwZkAAAAJ	zTedPdwAAAAJ	3
e1ucbCYAAAAJ	bpSF_9EAAAAJ	3
0v5utcwAAAAJ	qq-SXN8AAAAJ	1
qXb4xQMAAAAJ	LM_QwbUAAAAJ	6
wSPgTVwAAAAJ	0YxIvbEAAAAJ	1
3-y3qmkAAAAJ	6ZHvHDEAAAAJ	1
Gu-FyNMAAAAJ	cmedVkoAAAAJ	1
w4_W1PkAAAAJ	amDW89cAAAAJ	1
ASf9Q04AAAAJ	vEbcIKYAAAAJ	22
GN3C9q4AAAAJ	5P3knO0AAAAJ	1
E1jnOcUAAAAJ	yvvjnhIAAAAJ	1
2nmHOtoAAAAJ	jXTZEw4AAAAJ	1
PLKoRXsAAAAJ	pWQGJWEAAAAJ	101
MO3BwFMAAAAJ	YnYx_TgAAAAJ	1
DLVFrFAAAAAJ	tcg-f_sAAAAJ	6
IHUOFK4AAAAJ	SSb4uV4AAAAJ	2
Kv9AbjMAAAAJ	FtbGhBQAAAAJ	3
L9dwKyUAAAAJ	83an8lYAAAAJ	1
cilyP7wAAAAJ	0zZnyMEAAAAJ	1
VGoSakQAAAAJ	2X6fAZgAAAAJ	1
NByrsK0AAAAJ	88L1-JYAAAAJ	1
YAgmYI8AAAAJ	Ui8pnoIAAAAJ	8
qC7oNRUAAAAJ	FlZ-5sMAAAAJ	12
10iNskYAAAAJ	HGTDp1UAAAAJ	13
qoFYHTMAAAAJ	cPmMoXoAAAAJ	1
p_QR9RUAAAAJ	2Qlrv_cAAAAJ	11
_QU1opsAAAAJ	G7pJdK4AAAAJ	1
pkjoANMAAAAJ	n6wC7nwAAAAJ	14
rnR3JrYAAAAJ	07ds-DAAAAAJ	1
YOVZiJkAAAAJ	q92q8SMAAAAJ	1
Z03FLwkAAAAJ	FtbGhBQAAAAJ	1
yepPD_cAAAAJ	z8NwFvcAAAAJ	1
qoFYHTMAAAAJ	0pp-L_IAAAAJ	1
nM77MX0AAAAJ	vJ1MBM4AAAAJ	1
LTL9MjwAAAAJ	2E448xEAAAAJ	11
MrVb9FkAAAAJ	pHox8i0AAAAJ	1
tLrQhzIAAAAJ	HUxQ1TAAAAAJ	1
bWTPrLEAAAAJ	rcGnOdYAAAAJ	1
Pwd7hJYAAAAJ	IR0yJB8AAAAJ	2
lnC1vbAAAAAJ	XeYCNAwAAAAJ	1
o_a5zckAAAAJ	vm1u2DEAAAAJ	1
NHZdlVkAAAAJ	rnBRPpQAAAAJ	1
rnR3JrYAAAAJ	Cgx9W6UAAAAJ	3
cA28Zs0AAAAJ	kI5JKs8AAAAJ	2
gz-6ugcAAAAJ	gwB_pJcAAAAJ	1
ZqTie5sAAAAJ	IksW07MAAAAJ	17
I1RqBRoAAAAJ	97MiT_0AAAAJ	1
SDY9FwUAAAAJ	x8UnxSoAAAAJ	2
runT3RsAAAAJ	QRyCQq4AAAAJ	5
jFK9W3UAAAAJ	toODfV4AAAAJ	3
FtbGhBQAAAAJ	GUAoEcAAAAAJ	3
uwzBnJwAAAAJ	G7D5O-0AAAAJ	7
1o_wrqsAAAAJ	Ay_j7dUAAAAJ	3
QgDpfCQAAAAJ	XM97iScAAAAJ	1
yOJ8F4gAAAAJ	G5Zm8aAAAAAJ	5
_TxappgAAAAJ	YbSq5T0AAAAJ	32
WZ-h67UAAAAJ	WV7XovQAAAAJ	4
fAxws1sAAAAJ	qXb4xQMAAAAJ	1
WxJIpkcAAAAJ	WwadVmIAAAAJ	8
2Qlrv_cAAAAJ	Ui8pnoIAAAAJ	1
HaNGX5gAAAAJ	JQsX7rAAAAAJ	2
HRSDO6IAAAAJ	SnvLcLEAAAAJ	6
toODfV4AAAAJ	ZwBxbEUAAAAJ	5
bNkvbPMAAAAJ	CcSZwTsAAAAJ	8
0gkajvEAAAAJ	uVBjUtAAAAAJ	1
Qth4UmoAAAAJ	ln3BGqgAAAAJ	1
SSb4uV4AAAAJ	loPUpHQAAAAJ	3
YBQai3gAAAAJ	HdLFmroAAAAJ	1
IR0yJB8AAAAJ	3-y3qmkAAAAJ	9
FDu4ciwAAAAJ	x_7xA0UAAAAJ	3
6yoY1d8AAAAJ	ocXMyBcAAAAJ	13
-809YacAAAAJ	loPUpHQAAAAJ	3
cA28Zs0AAAAJ	M6urChQAAAAJ	5
1o_wrqsAAAAJ	BECu7wYAAAAJ	2
ziDobv4AAAAJ	jIOynFgAAAAJ	2
0v5utcwAAAAJ	YLOz1kgAAAAJ	1
tCq7Wx0AAAAJ	6k7bp8IAAAAJ	1
LWAFHkEAAAAJ	HGTDp1UAAAAJ	62
dMVI-XIAAAAJ	UuSk_zkAAAAJ	1
gWBoNCsAAAAJ	5c38WVcAAAAJ	1
mtB5szIAAAAJ	2nmHOtoAAAAJ	1
MYqlcPgAAAAJ	n6wC7nwAAAAJ	2
yvvjnhIAAAAJ	hVZiQDQAAAAJ	1
mZxsTCcAAAAJ	DSiNzkIAAAAJ	1
W362rUwAAAAJ	Rt1a5-6vh4UC	1
bWTPrLEAAAAJ	J12C3nYAAAAJ	1
8GA4R2wAAAAJ	J12C3nYAAAAJ	1
jKrIVCIAAAAJ	Juoqtj8AAAAJ	1
L05BN0sAAAAJ	j9EXF1AAAAAJ	2
YtFi-KkAAAAJ	9TpPcjoAAAAJ	1
G8GezxgAAAAJ	4PzSxEMAAAAJ	10
SSNUvb8AAAAJ	JwQWFLkAAAAJ	2
fAxws1sAAAAJ	LDb4tb0AAAAJ	4
lf9ZK78AAAAJ	WZ0030cAAAAJ	38
97MiT_0AAAAJ	xITAf6EAAAAJ	1
cA28Zs0AAAAJ	hmq4rGIAAAAJ	1
gfpmAkQAAAAJ	GN3C9q4AAAAJ	1
C4m8TSUAAAAJ	xITAf6EAAAAJ	1
HaNGX5gAAAAJ	bOKmjf8AAAAJ	1
C2lVQO8AAAAJ	0RPdShUAAAAJ	4
rynvwScAAAAJ	fAw_t5EAAAAJ	1
WrnEVwQAAAAJ	HleefHQAAAAJ	1
yvvjnhIAAAAJ	tCq7Wx0AAAAJ	11
6k7bp8IAAAAJ	5c38WVcAAAAJ	4
cA28Zs0AAAAJ	W362rUwAAAAJ	2
n6wC7nwAAAAJ	07ds-DAAAAAJ	1
CUkAtC4AAAAJ	0gkajvEAAAAJ	4
_HYCqwkAAAAJ	9TpPcjoAAAAJ	1
aLOSzWwAAAAJ	n-Oret4AAAAJ	1
Qf4bw4UAAAAJ	07ds-DAAAAAJ	7
Cgx9W6UAAAAJ	07ds-DAAAAAJ	2
OQ4t3U4AAAAJ	eYVXgAoAAAAJ	1
XgifkSsAAAAJ	-0LFOnYAAAAJ	2
l9UHHYgAAAAJ	0-tewh8AAAAJ	33
4agt6FcAAAAJ	vm1u2DEAAAAJ	1
Qf4bw4UAAAAJ	JSFmVQEAAAAJ	1
F6tblNcAAAAJ	zTedPdwAAAAJ	3
5P3knO0AAAAJ	rcGnOdYAAAAJ	1
